frac_self frac_cbd sim week ix cum_infs cum_inf_propn popn
0.15 0.2 0 104 20901 49719.06308905258 0.3893640457116097 127693
0.15 0.2 0 104 20902 46746.21423931252 0.4686290286745247 99751
0.15 0.2 0 104 20903 14628.561417925033 0.2142751049937752 68270
0.15 0.2 0 104 20904 62325.15743978403 0.27751749898604083 224581
0.15 0.2 0 104 21001 36629.5924911629 0.5958744223575432 61472
0.15 0.2 0 104 21002 5125.452180568318 0.1667410189195588 30739
0.15 0.2 0 104 21003 29357.209258756724 0.3688694040327783 79587
0.15 0.2 0 104 21004 7673.276384150362 0.18725356006028507 40978
0.15 0.2 0 104 21005 82827.15156149217 0.48924458676809945 169296
0.15 0.2 0 104 21101 59373.74619535802 0.36944189727810006 160712
0.15 0.2 0 104 21102 5035.5399792383505 0.18360460800839898 27426
0.15 0.2 0 104 21103 39497.576547990946 0.3448847101742076 114524
0.15 0.2 0 104 21104 29244.44369248319 0.4598399876170761 63597
0.15 0.2 0 104 21105 24847.12743368972 0.16082803607682913 154495
0.15 0.2 0 104 21201 9222.1583855036 0.09430574072505983 97790
0.15 0.2 0 104 21202 29771.886589795773 0.21649289618013345 137519
0.15 0.2 0 104 21203 17353.555217825342 0.09859862511690402 176002
0.15 0.2 0 104 21204 92996.55717084797 0.47098072539210833 197453
0.15 0.2 0 104 21205 108741.75965624936 0.5882766362430178 184848
0.15 0.2 0 104 21301 70021.14901102243 0.3556936929716975 196858
0.15 0.2 0 104 21302 46271.43970604873 0.523776229947802 88342
0.15 0.2 0 104 21303 51248.842934730186 0.5866732635193198 87355
0.15 0.2 0 104 21304 28366.377730633452 0.17696579220947548 160293
0.15 0.2 0 104 21305 70588.64237973088 0.3027762200058801 233138
0.15 0.25 0 104 20601 41589.269479096845 0.4537687743892382 91653
0.15 0.25 0 104 20602 23262.40137792155 0.42087896687090065 55271
0.15 0.25 0 104 20603 34724.84295778071 0.4934819298503661 70367
0.15 0.25 0 104 20604 103147.82848145439 0.6967517679659985 148041
0.15 0.25 0 104 20605 79473.40339184698 0.7320082472146467 108569
0.15 0.25 0 104 20606 43611.455759718694 0.6432557857122436 67798
0.15 0.25 0 104 20607 77638.00103308845 0.8238852328574449 94234
0.15 0.25 0 104 20701 91811.13548316139 0.5176512056380004 177361
0.15 0.25 0 104 20702 29644.441474145962 0.310111006811649 95593
0.15 0.25 0 104 20703 55675.84543443046 0.5190930617814431 107256
0.15 0.25 0 104 20801 37504.170541884116 0.36505027927508216 102737
0.15 0.25 0 104 20802 57963.09655832252 0.36915877920645623 157014
0.15 0.25 0 104 20803 61682.12417999809 0.5034371311274554 122522
0.15 0.25 0 104 20804 26807.607312015454 0.6119340602633184 43808
0.15 0.25 0 104 20901 48219.835501961235 0.3776231704319049 127693
0.15 0.25 0 104 20902 45549.23800262004 0.45662938720032925 99751
0.15 0.25 0 104 20903 13970.236026303537 0.20463213748796744 68270
0.15 0.25 0 104 20904 60149.36821229296 0.2678292830305901 224581
0.15 0.25 0 104 21001 35918.71052063009 0.5843101008691777 61472
0.15 0.25 0 104 21002 4815.4177068091085 0.15665498899798655 30739
0.15 0.25 0 104 21003 28397.04638858071 0.3568050861143241 79587
0.15 0.25 0 104 21004 7272.8846359772215 0.1774826647463815 40978
0.15 0.25 0 104 21005 80935.39439703587 0.47807032887390055 169296
0.15 0.25 0 104 21101 57868.214878832456 0.3600740136320403 160712
0.15 0.25 0 104 21102 4796.829704989235 0.17490081327897744 27426
0.15 0.25 0 104 21103 38333.48984648907 0.33472014465517336 114524
0.15 0.25 0 104 21104 28598.969231608928 0.4496905393589152 63597
0.15 0.25 0 104 21105 23847.86477884429 0.15436010730990835 154495
0.15 0.25 0 104 21201 8761.707827862338 0.0895971758652453 97790
0.15 0.25 0 104 21202 28738.126111425183 0.20897567689864807 137519
0.15 0.25 0 104 21203 16473.309376230027 0.09359728512306693 176002
0.15 0.25 0 104 21204 90987.12760205514 0.46080397665295103 197453
0.15 0.25 0 104 21205 106902.41656589623 0.578326065556004 184848
0.15 0.25 0 104 21301 67737.64622695482 0.34409394704281676 196858
0.15 0.25 0 104 21302 45116.238164889626 0.5106997596261079 88342
0.15 0.25 0 104 21303 50249.21280312874 0.5752299559627811 87355
0.15 0.25 0 104 21304 26797.041887272004 0.1671753718956661 160293
0.15 0.25 0 104 21305 67665.37603241848 0.2902374389092232 233138
0.15 0.33 0 104 20601 39475.27158059911 0.4307035403161829 91653
0.15 0.33 0 104 20602 21980.207573586733 0.3976806566479118 55271
0.15 0.33 0 104 20603 33240.706885851876 0.4723905649786388 70367
0.15 0.33 0 104 20604 114576.43209358133 0.7739506764584225 148041
0.15 0.33 0 104 20605 78150.10351879531 0.7198196862713603 108569
0.15 0.33 0 104 20606 42608.14477117159 0.6284572520011149 67798
0.15 0.33 0 104 20607 76712.52766080148 0.8140642195046531 94234
0.15 0.33 0 104 20701 88395.4726063389 0.49839295339076173 177361
0.15 0.33 0 104 20702 27789.030995916124 0.2907015262196617 95593
0.15 0.33 0 104 20703 53679.37691399246 0.5004790120272289 107256
0.15 0.33 0 104 20801 35441.21529081378 0.34497031537628875 102737
0.15 0.33 0 104 20802 54927.04142758819 0.34982257268516304 157014
0.15 0.33 0 104 20803 59341.04640997059 0.48432972372284644 122522
0.15 0.33 0 104 20804 26027.894145421094 0.5941356406460258 43808
0.15 0.33 0 104 20901 45592.040139402656 0.3570441616956502 127693
0.15 0.33 0 104 20902 43414.83174203661 0.4352320452129463 99751
0.15 0.33 0 104 20903 12870.117790871082 0.18851791110108512 68270
0.15 0.33 0 104 20904 56415.53141770253 0.25120349191473246 224581
0.15 0.33 0 104 21001 34609.06831119381 0.5630054058952664 61472
0.15 0.33 0 104 21002 4306.13091890336 0.1400868902340141 30739
0.15 0.33 0 104 21003 26731.842344727746 0.3358820202385785 79587
0.15 0.33 0 104 21004 6606.714583770561 0.16122589154596517 40978
0.15 0.33 0 104 21005 77483.95349094384 0.45768330906190247 169296
0.15 0.33 0 104 21101 55220.59181056125 0.3435996802389445 160712
0.15 0.33 0 104 21102 4401.085052771607 0.16047127006386663 27426
0.15 0.33 0 104 21103 36315.964349032365 0.31710352719982154 114524
0.15 0.33 0 104 21104 27439.911569992888 0.4314655026179362 63597
0.15 0.33 0 104 21105 22169.721891482477 0.1434979895238194 154495
0.15 0.33 0 104 21201 8005.236928264101 0.08186150862321404 97790
0.15 0.33 0 104 21202 26959.690602661256 0.19604338747853936 137519
0.15 0.33 0 104 21203 15033.434853259241 0.08541627284496336 176002
0.15 0.33 0 104 21204 87402.86319882073 0.4426514826253373 197453
0.15 0.33 0 104 21205 103516.11916456086 0.560006703694716 184848
0.15 0.33 0 104 21301 63735.51880517125 0.32376392529219666 196858
0.15 0.33 0 104 21302 43028.81385499884 0.48707085933076955 88342
0.15 0.33 0 104 21303 48375.328479510026 0.5537785871388018 87355
0.15 0.33 0 104 21304 24225.231998878357 0.15113094145644762 160293
0.15 0.33 0 104 21305 62682.08292780147 0.26886257464592417 233138
0.15 0.5 0 104 20601 34391.26141236447 0.37523334110574086 91653
0.15 0.5 0 104 20602 18969.63629382973 0.34321138198747503 55271
0.15 0.5 0 104 20603 29544.90321210924 0.419868734095659 70367
0.15 0.5 0 104 20604 127530.17630996849 0.8614517350596692 148041
0.15 0.5 0 104 20605 74173.89069000837 0.6831958541573411 108569
0.15 0.5 0 104 20606 39842.779472246504 0.5876689500021609 67798
0.15 0.5 0 104 20607 73786.53589976934 0.7830139429480797 94234
0.15 0.5 0 104 20701 79883.08608403585 0.4503982616473512 177361
0.15 0.5 0 104 20702 23574.20391451851 0.24661014838448958 95593
0.15 0.5 0 104 20703 48719.72144412712 0.45423772510747296 107256
0.15 0.5 0 104 20801 30692.496428857383 0.2987482253604581 102737
0.15 0.5 0 104 20802 47880.825434007216 0.3049462177513293 157014
0.15 0.5 0 104 20803 53646.86257518112 0.437854936869959 122522
0.15 0.5 0 104 20804 24040.743257588914 0.5487751839296228 43808
0.15 0.5 0 104 20901 39420.975485967894 0.3087168089556036 127693
0.15 0.5 0 104 20902 38254.49779876478 0.3834998927205219 99751
0.15 0.5 0 104 20903 10454.876153540434 0.15314012236034033 68270
