"long" "lat" "order" "hole" "piece" "id" "group" "SA4"
20323.4160087 19738.95229269 10687 FALSE "1" "211" "211.1" "211"
22406.65156145 22843.93075388 10688 FALSE "1" "211" "211.1" "211"
23543.41759904 33804.84815479 10689 FALSE "1" "211" "211.1" "211"
25974.13374449 34267.39656798 10690 FALSE "1" "211" "211.1" "211"
26823.30050352 35792.04486362 10691 FALSE "1" "211" "211.1" "211"
28069.87468121 35887.1760517 10692 FALSE "1" "211" "211.1" "211"
28813.08519737 34912.05954043 10693 FALSE "1" "211" "211.1" "211"
30098.18106733 35081.34673551 10694 FALSE "1" "211" "211.1" "211"
29852.94725205 33701.17287337 10695 FALSE "1" "211" "211.1" "211"
32497.11887619 33253.43465441 10696 FALSE "1" "211" "211.1" "211"
32684.75278914 32381.42276717 10697 FALSE "1" "211" "211.1" "211"
36113.82048807 31704.07299274 10698 FALSE "1" "211" "211.1" "211"
35568.23133088 32567.49888683 10699 FALSE "1" "211" "211.1" "211"
36048.71531544 32563.54238556 10700 FALSE "1" "211" "211.1" "211"
37580.30778833 31691.36003148 10701 FALSE "1" "211" "211.1" "211"
38124.47870978 32447.62727982 10702 FALSE "1" "211" "211.1" "211"
40832.56874416 28404.47783164 10703 FALSE "1" "211" "211.1" "211"
42407.75982851 30833.9195367 10704 FALSE "1" "211" "211.1" "211"
43715.66525952 31432.116398 10705 FALSE "1" "211" "211.1" "211"
44386.57165216 30286.91508938 10706 FALSE "1" "211" "211.1" "211"
45761.41238177 30696.51459537 10707 FALSE "1" "211" "211.1" "211"
48298.57431204 28273.06948208 10708 FALSE "1" "211" "211.1" "211"
49377.88011152 25625.88168916 10709 FALSE "1" "211" "211.1" "211"
50835.78106295 24906.42983739 10710 FALSE "1" "211" "211.1" "211"
56286.79936699 28223.68241347 10711 FALSE "1" "211" "211.1" "211"
55697.83700386 29546.80547946 10712 FALSE "1" "211" "211.1" "211"
56521.55473373 31297.56382251 10713 FALSE "1" "211" "211.1" "211"
57956.75717858 30381.23205627 10714 FALSE "1" "211" "211.1" "211"
58751.71066587 26297.08479289 10715 FALSE "1" "211" "211.1" "211"
59516.97138116 25222.05860612 10716 FALSE "1" "211" "211.1" "211"
62896.79770089 24224.63800276 10717 FALSE "1" "211" "211.1" "211"
62261.57805476 23055.41251164 10718 FALSE "1" "211" "211.1" "211"
62842.07807385 20598.84901726 10719 FALSE "1" "211" "211.1" "211"
61854.15730734 21321.78837857 10720 FALSE "1" "211" "211.1" "211"
61100.87774033 20856.19822187 10721 FALSE "1" "211" "211.1" "211"
62716.43973299 17808.95513989 10722 FALSE "1" "211" "211.1" "211"
60533.36403688 15443.42078411 10723 FALSE "1" "211" "211.1" "211"
60667.78188296 14042.51313606 10724 FALSE "1" "211" "211.1" "211"
61694.36691109 14469.91286217 10725 FALSE "1" "211" "211.1" "211"
65744.39096351 10203.974009 10726 FALSE "1" "211" "211.1" "211"
68556.2344133 5336.25705535 10727 FALSE "1" "211" "211.1" "211"
67521.59322319 4537.48117667 10728 FALSE "1" "211" "211.1" "211"
65252.97497501 5520.70416328 10729 FALSE "1" "211" "211.1" "211"
64205.26235005 3947.03469034 10730 FALSE "1" "211" "211.1" "211"
62494.9291374 4481.45010984 10731 FALSE "1" "211" "211.1" "211"
61200.54740096 3642.55335743 10732 FALSE "1" "211" "211.1" "211"
61084.59699998 2385.76351611 10733 FALSE "1" "211" "211.1" "211"
62043.48648357 2339.52177127 10734 FALSE "1" "211" "211.1" "211"
62578.32795274 1280.94497194 10735 FALSE "1" "211" "211.1" "211"
62018.09843281 -424.48760361 10736 FALSE "1" "211" "211.1" "211"
63148.4443555 -1104.65703516 10737 FALSE "1" "211" "211.1" "211"
62545.43198838 -1844.32879917 10738 FALSE "1" "211" "211.1" "211"
61879.52070995 -1425.91519477 10739 FALSE "1" "211" "211.1" "211"
62055.15601813 -2513.84609052 10740 FALSE "1" "211" "211.1" "211"
60912.03209028 -3300.41629604 10741 FALSE "1" "211" "211.1" "211"
57951.74467239 -3756.20769575 10742 FALSE "1" "211" "211.1" "211"
58032.40450864 -5677.45522202 10743 FALSE "1" "211" "211.1" "211"
56976.33008406 -6574.07072169 10744 FALSE "1" "211" "211.1" "211"
55339.43367984 -6055.1500353 10745 FALSE "1" "211" "211.1" "211"
54676.741294 -4093.41883274 10746 FALSE "1" "211" "211.1" "211"
51628.31625799 -3582.61490406 10747 FALSE "1" "211" "211.1" "211"
51575.13082414 -4470.73245238 10748 FALSE "1" "211" "211.1" "211"
50183.62626702 -5071.58581716 10749 FALSE "1" "211" "211.1" "211"
50189.3841066 -6495.99587028 10750 FALSE "1" "211" "211.1" "211"
46241.08017557 -7628.41615739 10751 FALSE "1" "211" "211.1" "211"
46429.46930984 -6128.20239831 10752 FALSE "1" "211" "211.1" "211"
41254.29044494 -5430.63463458 10753 FALSE "1" "211" "211.1" "211"
39884.34883707 -2715.40474298 10754 FALSE "1" "211" "211.1" "211"
36884.62617456 -943.44996574 10755 FALSE "1" "211" "211.1" "211"
37553.35630988 -1597.85420047 10756 FALSE "1" "211" "211.1" "211"
37441.07275873 -4230.88463047 10757 FALSE "1" "211" "211.1" "211"
35858.6728004 -5609.97475291 10758 FALSE "1" "211" "211.1" "211"
32586.67505391 -5740.34088486 10759 FALSE "1" "211" "211.1" "211"
32244.1255464 -6947.42278116 10760 FALSE "1" "211" "211.1" "211"
30826.39675346 -3612.57438978 10761 FALSE "1" "211" "211.1" "211"
29934.31377818 -4968.86652973 10762 FALSE "1" "211" "211.1" "211"
29784.23023297 -7221.82614725 10763 FALSE "1" "211" "211.1" "211"
28886.94226079 -7098.10968173 10764 FALSE "1" "211" "211.1" "211"
26484.07878139 -9971.733085 10765 FALSE "1" "211" "211.1" "211"
24922.88697043 -9835.75939981 10766 FALSE "1" "211" "211.1" "211"
25308.60181847 -13467.44081058 10767 FALSE "1" "211" "211.1" "211"
24532.16970625 -13914.21899115 10768 FALSE "1" "211" "211.1" "211"
16975.65561071 -12767.36047987 10769 FALSE "1" "211" "211.1" "211"
28896.80993142 -40584.43213767 10770 FALSE "1" "212" "212.1" "212"
27223.83572496 -42008.03345942 10771 FALSE "1" "212" "212.1" "212"
21561.52345497 -40407.17836001 10772 FALSE "1" "212" "212.1" "212"
21130.95995245 -42158.2121938 10773 FALSE "1" "212" "212.1" "212"
18615.97541899 -44204.1318609 10774 FALSE "1" "212" "212.1" "212"
15521.09262416 -43962.04682681 10775 FALSE "1" "212" "212.1" "212"
15024.12502516 -41411.97554734 10776 FALSE "1" "212" "212.1" "212"
13504.29242621 -41480.90007348 10777 FALSE "1" "212" "212.1" "212"
11081.30491855 -40960.0422995 10778 FALSE "1" "212" "212.1" "212"
10140.31858751 -38927.66136932 10779 FALSE "1" "212" "212.1" "212"
12247.00717984 -25280.38872902 10780 FALSE "1" "212" "212.1" "212"
4936.37273171 -24131.44941514 10781 FALSE "1" "212" "212.1" "212"
4411.27878466 -24120.50125802 10782 FALSE "1" "212" "212.1" "212"
2942.76392719 -19466.86399002 10783 FALSE "1" "212" "212.1" "212"
3925.88881887 -15638.0934664 10784 FALSE "1" "212" "212.1" "212"
1657.25300364 -15294.3836108 10785 FALSE "1" "212" "212.1" "212"
1080.69294257 -11928.47458532 10786 FALSE "1" "212" "212.1" "212"
-1799.13927262 -9851.18177522 10787 FALSE "1" "212" "212.1" "212"
-1540.7660072 -8213.49695358 10788 FALSE "1" "212" "212.1" "212"
-1035.63064196 -4770.19365526 10789 FALSE "1" "212" "212.1" "212"
-689.65634577 -2428.89216018 10790 FALSE "1" "212" "212.1" "212"
-430.26591535 -371.79161623 10791 FALSE "1" "212" "212.1" "212"
6091.75687952 -1335.88775695 10792 FALSE "1" "212" "212.1" "212"
8421.81744354 -1688.51112413 10793 FALSE "1" "212" "212.1" "212"
7992.07453603 -3416.83942616 10794 FALSE "1" "212" "212.1" "212"
8514.18559014 -4298.16299854 10795 FALSE "1" "212" "212.1" "212"
9527.3284101 -5458.97817635 10796 FALSE "1" "212" "212.1" "212"
9362.50169607 -9023.74820693 10797 FALSE "1" "212" "212.1" "212"
10477.11070552 -10012.61030039 10798 FALSE "1" "212" "212.1" "212"
11394.36424118 -11367.27764362 10799 FALSE "1" "212" "212.1" "212"
11712.9057491 -10207.69160507 10800 FALSE "1" "212" "212.1" "212"
15787.76885245 -10847.88038269 10801 FALSE "1" "212" "212.1" "212"
16975.65561071 -12767.36047987 10802 FALSE "1" "212" "212.1" "212"
24532.16970625 -13914.21899115 10803 FALSE "1" "212" "212.1" "212"
25308.60181847 -13467.44081058 10804 FALSE "1" "212" "212.1" "212"
24922.88697043 -9835.75939981 10805 FALSE "1" "212" "212.1" "212"
26484.07878139 -9971.733085 10806 FALSE "1" "212" "212.1" "212"
28886.94226079 -7098.10968173 10807 FALSE "1" "212" "212.1" "212"
29784.23023297 -7221.82614725 10808 FALSE "1" "212" "212.1" "212"
29934.31377818 -4968.86652973 10809 FALSE "1" "212" "212.1" "212"
30826.39675346 -3612.57438978 10810 FALSE "1" "212" "212.1" "212"
32244.1255464 -6947.42278116 10811 FALSE "1" "212" "212.1" "212"
32586.67505391 -5740.34088486 10812 FALSE "1" "212" "212.1" "212"
35858.6728004 -5609.97475291 10813 FALSE "1" "212" "212.1" "212"
37441.07275873 -4230.88463047 10814 FALSE "1" "212" "212.1" "212"
37553.35630988 -1597.85420047 10815 FALSE "1" "212" "212.1" "212"
36884.62617456 -943.44996574 10816 FALSE "1" "212" "212.1" "212"
39884.34883707 -2715.40474298 10817 FALSE "1" "212" "212.1" "212"
41254.29044494 -5430.63463458 10818 FALSE "1" "212" "212.1" "212"
46429.46930984 -6128.20239831 10819 FALSE "1" "212" "212.1" "212"
46241.08017557 -7628.41615739 10820 FALSE "1" "212" "212.1" "212"
50189.3841066 -6495.99587028 10821 FALSE "1" "212" "212.1" "212"
50183.62626702 -5071.58581716 10822 FALSE "1" "212" "212.1" "212"
51575.13082414 -4470.73245238 10823 FALSE "1" "212" "212.1" "212"
51628.31625799 -3582.61490406 10824 FALSE "1" "212" "212.1" "212"
54676.741294 -4093.41883274 10825 FALSE "1" "212" "212.1" "212"
55339.43367984 -6055.1500353 10826 FALSE "1" "212" "212.1" "212"
56976.33008406 -6574.07072169 10827 FALSE "1" "212" "212.1" "212"
57226.07219506 -7651.5364527 10828 FALSE "1" "212" "212.1" "212"
56367.0175778 -8830.88209956 10829 FALSE "1" "212" "212.1" "212"
56880.53302959 -9978.64370538 10830 FALSE "1" "212" "212.1" "212"
55455.37495512 -12339.35334269 10831 FALSE "1" "212" "212.1" "212"
58130.7495645 -15637.69187004 10832 FALSE "1" "212" "212.1" "212"
58381.40830462 -18958.49807629 10833 FALSE "1" "212" "212.1" "212"
57534.73354194 -20362.66208662 10834 FALSE "1" "212" "212.1" "212"
57419.7264435 -25642.318333 10835 FALSE "1" "212" "212.1" "212"
56067.01891231 -28000.82249725 10836 FALSE "1" "212" "212.1" "212"
58128.25687751 -28949.458179 10837 FALSE "1" "212" "212.1" "212"
56847.03317546 -32701.32866833 10838 FALSE "1" "212" "212.1" "212"
55194.72884463 -33928.09067338 10839 FALSE "1" "212" "212.1" "212"
52622.27711519 -39677.34626401 10840 FALSE "1" "212" "212.1" "212"
54076.49155384 -39775.77479239 10841 FALSE "1" "212" "212.1" "212"
53642.12979936 -44776.49591933 10842 FALSE "1" "212" "212.1" "212"
55703.57199156 -44476.79690582 10843 FALSE "1" "212" "212.1" "212"
55610.90055778 -45149.11247727 10844 FALSE "1" "212" "212.1" "212"
55351.0434732 -48958.98926758 10845 FALSE "1" "212" "212.1" "212"
51585.03204654 -49016.73370742 10846 FALSE "1" "212" "212.1" "212"
51703.17203142 -48237.05980929 10847 FALSE "1" "212" "212.1" "212"
50877.70402721 -48136.73126867 10848 FALSE "1" "212" "212.1" "212"
50766.12288654 -48953.59913754 10849 FALSE "1" "212" "212.1" "212"
44834.60601047 -48471.86078407 10850 FALSE "1" "212" "212.1" "212"
44214.29982744 -53672.83775627 10851 FALSE "1" "212" "212.1" "212"
43160.69784544 -53405.39178546 10852 FALSE "1" "212" "212.1" "212"
42165.79570827 -51466.39264821 10853 FALSE "1" "212" "212.1" "212"
39687.39360101 -49332.77671817 10854 FALSE "1" "212" "212.1" "212"
38998.75687487 -49081.41380018 10855 FALSE "1" "212" "212.1" "212"
38641.35800217 -51083.13245335 10856 FALSE "1" "212" "212.1" "212"
36794.07360518 -50773.40638739 10857 FALSE "1" "212" "212.1" "212"
36564.17945661 -49020.91024581 10858 FALSE "1" "212" "212.1" "212"
34823.72947284 -47146.46332042 10859 FALSE "1" "212" "212.1" "212"
34057.26864269 -42629.45240044 10860 FALSE "1" "212" "212.1" "212"
28896.80993142 -40584.43213767 10861 FALSE "1" "212" "212.1" "212"
-25991.47817546 -4963.78265414 10862 FALSE "1" "213" "213.1" "213"
-26450.25530635 -8164.18665145 10863 FALSE "1" "213" "213.1" "213"
-32032.115818 -10400.11669175 10864 FALSE "1" "213" "213.1" "213"
-39379.84064846 -16925.95740053 10865 FALSE "1" "213" "213.1" "213"
-44653.40982443 -17264.6923981 10866 FALSE "1" "213" "213.1" "213"
-46254.80504489 -16692.14830814 10867 FALSE "1" "213" "213.1" "213"
-46752.34732903 -15064.15483752 10868 FALSE "1" "213" "213.1" "213"
-47910.08757346 -15100.83449429 10869 FALSE "1" "213" "213.1" "213"
-48541.98510534 -13671.07025319 10870 FALSE "1" "213" "213.1" "213"
-50603.97140672 -13849.75953772 10871 FALSE "1" "213" "213.1" "213"
-51071.12205917 -14701.21485079 10872 FALSE "1" "213" "213.1" "213"
-53101.32334864 -13966.22696387 10873 FALSE "1" "213" "213.1" "213"
-53036.78818617 -12849.3960933 10874 FALSE "1" "213" "213.1" "213"
-55029.75179246 -9694.98241211 10875 FALSE "1" "213" "213.1" "213"
-54283.19391052 -8312.26000726 10876 FALSE "1" "213" "213.1" "213"
-54688.34809552 -6929.98277484 10877 FALSE "1" "213" "213.1" "213"
-54103.92854346 -6725.16468392 10878 FALSE "1" "213" "213.1" "213"
-54467.28688425 -4657.05103029 10879 FALSE "1" "213" "213.1" "213"
-57719.88712811 -1771.33264678 10880 FALSE "1" "213" "213.1" "213"
-57306.85055577 1236.41327087 10881 FALSE "1" "213" "213.1" "213"
-55733.21668435 1021.49770223 10882 FALSE "1" "213" "213.1" "213"
-54822.49416276 7474.70073378 10883 FALSE "1" "213" "213.1" "213"
-53740.07214007 15841.60853028 10884 FALSE "1" "213" "213.1" "213"
-54158.62360744 17111.12377739 10885 FALSE "1" "213" "213.1" "213"
-56031.56098631 17351.46884736 10886 FALSE "1" "213" "213.1" "213"
-56200.31104208 15789.16190907 10887 FALSE "1" "213" "213.1" "213"
-61469.10554307 13336.62262194 10888 FALSE "1" "213" "213.1" "213"
-61306.01153341 14548.61809719 10889 FALSE "1" "213" "213.1" "213"
-62128.98124768 14505.28030944 10890 FALSE "1" "213" "213.1" "213"
-62002.72123476 15434.18484794 10891 FALSE "1" "213" "213.1" "213"
-62624.37068367 15519.51588283 10892 FALSE "1" "213" "213.1" "213"
-62386.39012719 16832.22012547 10893 FALSE "1" "213" "213.1" "213"
-64550.29238171 17779.63174645 10894 FALSE "1" "213" "213.1" "213"
-64358.98807861 19177.2093797 10895 FALSE "1" "213" "213.1" "213"
-66557.05543356 21029.89131197 10896 FALSE "1" "213" "213.1" "213"
-65599.76097799 22142.94218583 10897 FALSE "1" "213" "213.1" "213"
-67644.26394702 23302.70824694 10898 FALSE "1" "213" "213.1" "213"
-67317.64015252 25412.58865571 10899 FALSE "1" "213" "213.1" "213"
-65845.72041727 23761.9437659 10900 FALSE "1" "213" "213.1" "213"
-61596.32388224 23116.33053687 10901 FALSE "1" "213" "213.1" "213"
-63150.77115957 26761.3409347 10902 FALSE "1" "213" "213.1" "213"
-59759.63783371 26024.92968102 10903 FALSE "1" "213" "213.1" "213"
-59311.78293742 27862.58796533 10904 FALSE "1" "213" "213.1" "213"
-59991.02850689 28326.55342654 10905 FALSE "1" "213" "213.1" "213"
-57149.17157936 28977.40998703 10906 FALSE "1" "213" "213.1" "213"
-57684.42367883 31059.20301515 10907 FALSE "1" "213" "213.1" "213"
-56620.88635633 33504.20470036 10908 FALSE "1" "213" "213.1" "213"
-41860.27645112 31759.22110437 10909 FALSE "1" "213" "213.1" "213"
-41263.84906524 28742.75984916 10910 FALSE "1" "213" "213.1" "213"
-39129.15250871 28331.31013186 10911 FALSE "1" "213" "213.1" "213"
-39140.9728134 23214.63001687 10912 FALSE "1" "213" "213.1" "213"
-36653.70764294 21414.83392729 10913 FALSE "1" "213" "213.1" "213"
-31374.50172419 20687.43542368 10914 FALSE "1" "213" "213.1" "213"
-29683.99141079 20550.71275656 10915 FALSE "1" "213" "213.1" "213"
-28920.15600092 20582.28616923 10916 FALSE "1" "213" "213.1" "213"
-29252.84840876 20106.07544417 10917 FALSE "1" "213" "213.1" "213"
-28495.6130952 19174.49021264 10918 FALSE "1" "213" "213.1" "213"
-26045.85381458 19989.0417962 10919 FALSE "1" "213" "213.1" "213"
-25905.34833604 18480.99449833 10920 FALSE "1" "213" "213.1" "213"
-24655.72343656 18350.62100077 10921 FALSE "1" "213" "213.1" "213"
-25412.19647766 16708.64783301 10922 FALSE "1" "213" "213.1" "213"
-26305.74771999 16113.89488853 10923 FALSE "1" "213" "213.1" "213"
-24579.58250632 14908.14472457 10924 FALSE "1" "213" "213.1" "213"
-23766.57501211 13884.58803265 10925 FALSE "1" "213" "213.1" "213"
-24015.68933238 12811.73825298 10926 FALSE "1" "213" "213.1" "213"
-22373.84282094 11362.77420304 10927 FALSE "1" "213" "213.1" "213"
-21907.01396092 8824.47896214 10928 FALSE "1" "213" "213.1" "213"
-21075.48075732 8172.33365915 10929 FALSE "1" "213" "213.1" "213"
-19908.80819386 8694.6990868 10930 FALSE "1" "213" "213.1" "213"
-20211.9588061 9300.10587686 10931 FALSE "1" "213" "213.1" "213"
-19270.85040415 10390.00322293 10932 FALSE "1" "213" "213.1" "213"
-18597.22826026 9756.99462121 10933 FALSE "1" "213" "213.1" "213"
-17466.10220625 9345.13453854 10934 FALSE "1" "213" "213.1" "213"
-17986.13754088 8498.01456893 10935 FALSE "1" "213" "213.1" "213"
-17377.66406286 6682.7914662 10936 FALSE "1" "213" "213.1" "213"
-16162.33097646 5754.47609696 10937 FALSE "1" "213" "213.1" "213"
-17045.12660098 4549.72446949 10938 FALSE "1" "213" "213.1" "213"
-17118.92379353 2991.43609519 10939 FALSE "1" "213" "213.1" "213"
-17748.49040547 957.1340009 10940 FALSE "1" "213" "213.1" "213"
-17292.23361971 -1270.54574607 10941 FALSE "1" "213" "213.1" "213"
-16232.52129898 -1741.2151873 10942 FALSE "1" "213" "213.1" "213"
-16889.41973563 -2314.9414259 10943 FALSE "1" "213" "213.1" "213"
-20973.29055289 -1119.09734652 10944 FALSE "1" "213" "213.1" "213"
-25128.35644084 -2829.27219638 10945 FALSE "1" "213" "213.1" "213"
-25991.47817546 -4963.78265414 10946 FALSE "1" "213" "213.1" "213"
