"long" "lat" "order" "hole" "piece" "id" "group" "ogc_fid" "sa3_code11" "sa3_name11" "sa4_code11" "sa4_name11" "gcc_code11" "gcc_name11" "ste_code11" "ste_name11" "albers_sqm" "SA3_CODE"
12474.85281855 41309.75283852 33836 FALSE "1" "249" "249.1" "240" "20904" "Whittlesea - Wallan" "209" "Melbourne - North East" "2GMEL" "Greater Melbourne" "2" "Victoria" 997447530.504828 20904
12002.27399979 38469.92261058 33837 FALSE "1" "249" "249.1" "240" "20904" "Whittlesea - Wallan" "209" "Melbourne - North East" "2GMEL" "Greater Melbourne" "2" "Victoria" 997447530.504828 20904
11170.69345755 37873.44417634 33838 FALSE "1" "249" "249.1" "240" "20904" "Whittlesea - Wallan" "209" "Melbourne - North East" "2GMEL" "Greater Melbourne" "2" "Victoria" 997447530.504828 20904
11977.74809929 37717.28113221 33839 FALSE "1" "249" "249.1" "240" "20904" "Whittlesea - Wallan" "209" "Melbourne - North East" "2GMEL" "Greater Melbourne" "2" "Victoria" 997447530.504828 20904
11883.72996943 36923.43880263 33840 FALSE "1" "249" "249.1" "240" "20904" "Whittlesea - Wallan" "209" "Melbourne - North East" "2GMEL" "Greater Melbourne" "2" "Victoria" 997447530.504828 20904
8551.57719242 36209.29220213 33841 FALSE "1" "249" "249.1" "240" "20904" "Whittlesea - Wallan" "209" "Melbourne - North East" "2GMEL" "Greater Melbourne" "2" "Victoria" 997447530.504828 20904
8309.27943693 35461.4013642 33842 FALSE "1" "249" "249.1" "240" "20904" "Whittlesea - Wallan" "209" "Melbourne - North East" "2GMEL" "Greater Melbourne" "2" "Victoria" 997447530.504828 20904
9438.7568432 35298.67896803 33843 FALSE "1" "249" "249.1" "240" "20904" "Whittlesea - Wallan" "209" "Melbourne - North East" "2GMEL" "Greater Melbourne" "2" "Victoria" 997447530.504828 20904
9325.16995276 34488.9211642 33844 FALSE "1" "249" "249.1" "240" "20904" "Whittlesea - Wallan" "209" "Melbourne - North East" "2GMEL" "Greater Melbourne" "2" "Victoria" 997447530.504828 20904
7063.35117501 34799.36229639 33845 FALSE "1" "249" "249.1" "240" "20904" "Whittlesea - Wallan" "209" "Melbourne - North East" "2GMEL" "Greater Melbourne" "2" "Victoria" 997447530.504828 20904
5742.25223555 32406.66034387 33846 FALSE "1" "249" "249.1" "240" "20904" "Whittlesea - Wallan" "209" "Melbourne - North East" "2GMEL" "Greater Melbourne" "2" "Victoria" 997447530.504828 20904
3925.66287078 31043.45475638 33847 FALSE "1" "249" "249.1" "240" "20904" "Whittlesea - Wallan" "209" "Melbourne - North East" "2GMEL" "Greater Melbourne" "2" "Victoria" 997447530.504828 20904
3157.36579694 25535.10546967 33848 FALSE "1" "249" "249.1" "240" "20904" "Whittlesea - Wallan" "209" "Melbourne - North East" "2GMEL" "Greater Melbourne" "2" "Victoria" 997447530.504828 20904
771.87381576 24283.47797113 33849 FALSE "1" "249" "249.1" "240" "20904" "Whittlesea - Wallan" "209" "Melbourne - North East" "2GMEL" "Greater Melbourne" "2" "Victoria" 997447530.504828 20904
852.47148668 23422.62508429 33850 FALSE "1" "249" "249.1" "240" "20904" "Whittlesea - Wallan" "209" "Melbourne - North East" "2GMEL" "Greater Melbourne" "2" "Victoria" 997447530.504828 20904
137.20781217 23271.16237755 33851 FALSE "1" "249" "249.1" "240" "20904" "Whittlesea - Wallan" "209" "Melbourne - North East" "2GMEL" "Greater Melbourne" "2" "Victoria" 997447530.504828 20904
688.15027341 21284.38899504 33852 FALSE "1" "249" "249.1" "240" "20904" "Whittlesea - Wallan" "209" "Melbourne - North East" "2GMEL" "Greater Melbourne" "2" "Victoria" 997447530.504828 20904
-1420.9658002 20073.80138045 33853 FALSE "1" "249" "249.1" "240" "20904" "Whittlesea - Wallan" "209" "Melbourne - North East" "2GMEL" "Greater Melbourne" "2" "Victoria" 997447530.504828 20904
-1379.10554385 18835.69069509 33854 FALSE "1" "249" "249.1" "240" "20904" "Whittlesea - Wallan" "209" "Melbourne - North East" "2GMEL" "Greater Melbourne" "2" "Victoria" 997447530.504828 20904
167.76294615 18066.1030804 33855 FALSE "1" "249" "249.1" "240" "20904" "Whittlesea - Wallan" "209" "Melbourne - North East" "2GMEL" "Greater Melbourne" "2" "Victoria" 997447530.504828 20904
-1844.33484737 18069.84142343 33856 FALSE "1" "249" "249.1" "240" "20904" "Whittlesea - Wallan" "209" "Melbourne - North East" "2GMEL" "Greater Melbourne" "2" "Victoria" 997447530.504828 20904
-2801.55560496 18195.2339103 33857 FALSE "1" "249" "249.1" "240" "20904" "Whittlesea - Wallan" "209" "Melbourne - North East" "2GMEL" "Greater Melbourne" "2" "Victoria" 997447530.504828 20904
-3684.60192225 16649.94909439 33858 FALSE "1" "249" "249.1" "240" "20904" "Whittlesea - Wallan" "209" "Melbourne - North East" "2GMEL" "Greater Melbourne" "2" "Victoria" 997447530.504828 20904
24532.16970625 -13914.21899115 37767 FALSE "1" "280" "280.1" "284" "21105" "Yarra Ranges" "211" "Melbourne - Outer East" "2GMEL" "Greater Melbourne" "2" "Victoria" 1604944102.73946 21105
16975.65561071 -12767.36047987 37768 FALSE "1" "280" "280.1" "284" "21105" "Yarra Ranges" "211" "Melbourne - Outer East" "2GMEL" "Greater Melbourne" "2" "Victoria" 1604944102.73946 21105
17572.05407974 -9060.69899688 37769 FALSE "1" "280" "280.1" "284" "21105" "Yarra Ranges" "211" "Melbourne - Outer East" "2GMEL" "Greater Melbourne" "2" "Victoria" 1604944102.73946 21105
18847.34729003 -9092.20503635 37770 FALSE "1" "280" "280.1" "284" "21105" "Yarra Ranges" "211" "Melbourne - Outer East" "2GMEL" "Greater Melbourne" "2" "Victoria" 1604944102.73946 21105
19804.41236619 -7887.84311217 37771 FALSE "1" "280" "280.1" "284" "21105" "Yarra Ranges" "211" "Melbourne - Outer East" "2GMEL" "Greater Melbourne" "2" "Victoria" 1604944102.73946 21105
18029.62996838 -6203.68009649 37772 FALSE "1" "280" "280.1" "284" "21105" "Yarra Ranges" "211" "Melbourne - Outer East" "2GMEL" "Greater Melbourne" "2" "Victoria" 1604944102.73946 21105
19722.53246953 -5513.37775586 37773 FALSE "1" "280" "280.1" "284" "21105" "Yarra Ranges" "211" "Melbourne - Outer East" "2GMEL" "Greater Melbourne" "2" "Victoria" 1604944102.73946 21105
17992.10269978 -4235.80695616 37774 FALSE "1" "280" "280.1" "284" "21105" "Yarra Ranges" "211" "Melbourne - Outer East" "2GMEL" "Greater Melbourne" "2" "Victoria" 1604944102.73946 21105
18344.7340907 -2358.69210266 37775 FALSE "1" "280" "280.1" "284" "21105" "Yarra Ranges" "211" "Melbourne - Outer East" "2GMEL" "Greater Melbourne" "2" "Victoria" 1604944102.73946 21105
17787.41091995 -1597.16747268 37776 FALSE "1" "280" "280.1" "284" "21105" "Yarra Ranges" "211" "Melbourne - Outer East" "2GMEL" "Greater Melbourne" "2" "Victoria" 1604944102.73946 21105
19728.56321468 -1917.88822535 37777 FALSE "1" "280" "280.1" "284" "21105" "Yarra Ranges" "211" "Melbourne - Outer East" "2GMEL" "Greater Melbourne" "2" "Victoria" 1604944102.73946 21105
20823.43268214 -713.00277204 37778 FALSE "1" "280" "280.1" "284" "21105" "Yarra Ranges" "211" "Melbourne - Outer East" "2GMEL" "Greater Melbourne" "2" "Victoria" 1604944102.73946 21105
21790.48717601 -1073.32859825 37779 FALSE "1" "280" "280.1" "284" "21105" "Yarra Ranges" "211" "Melbourne - Outer East" "2GMEL" "Greater Melbourne" "2" "Victoria" 1604944102.73946 21105
19185.66398377 652.58425754 37780 FALSE "1" "280" "280.1" "284" "21105" "Yarra Ranges" "211" "Melbourne - Outer East" "2GMEL" "Greater Melbourne" "2" "Victoria" 1604944102.73946 21105
19089.68580403 3512.0204553 37781 FALSE "1" "280" "280.1" "284" "21105" "Yarra Ranges" "211" "Melbourne - Outer East" "2GMEL" "Greater Melbourne" "2" "Victoria" 1604944102.73946 21105
17986.483269 3139.43281023 37782 FALSE "1" "280" "280.1" "284" "21105" "Yarra Ranges" "211" "Melbourne - Outer East" "2GMEL" "Greater Melbourne" "2" "Victoria" 1604944102.73946 21105
18163.57481166 7594.99872944 37783 FALSE "1" "280" "280.1" "284" "21105" "Yarra Ranges" "211" "Melbourne - Outer East" "2GMEL" "Greater Melbourne" "2" "Victoria" 1604944102.73946 21105
17308.44776915 9587.89756739 37784 FALSE "1" "280" "280.1" "284" "21105" "Yarra Ranges" "211" "Melbourne - Outer East" "2GMEL" "Greater Melbourne" "2" "Victoria" 1604944102.73946 21105
16478.33446488 12713.06234037 37785 FALSE "1" "280" "280.1" "284" "21105" "Yarra Ranges" "211" "Melbourne - Outer East" "2GMEL" "Greater Melbourne" "2" "Victoria" 1604944102.73946 21105
17069.86745146 15273.30727947 37786 FALSE "1" "280" "280.1" "284" "21105" "Yarra Ranges" "211" "Melbourne - Outer East" "2GMEL" "Greater Melbourne" "2" "Victoria" 1604944102.73946 21105
18626.04374938 14838.96489432 37787 FALSE "1" "280" "280.1" "284" "21105" "Yarra Ranges" "211" "Melbourne - Outer East" "2GMEL" "Greater Melbourne" "2" "Victoria" 1604944102.73946 21105
18885.2724862 15889.81159614 37788 FALSE "1" "280" "280.1" "284" "21105" "Yarra Ranges" "211" "Melbourne - Outer East" "2GMEL" "Greater Melbourne" "2" "Victoria" 1604944102.73946 21105
19580.00428977 15796.96181282 37789 FALSE "1" "280" "280.1" "284" "21105" "Yarra Ranges" "211" "Melbourne - Outer East" "2GMEL" "Greater Melbourne" "2" "Victoria" 1604944102.73946 21105
19143.87131527 17514.26396848 37790 FALSE "1" "280" "280.1" "284" "21105" "Yarra Ranges" "211" "Melbourne - Outer East" "2GMEL" "Greater Melbourne" "2" "Victoria" 1604944102.73946 21105
20376.56348311 17493.68270571 37791 FALSE "1" "280" "280.1" "284" "21105" "Yarra Ranges" "211" "Melbourne - Outer East" "2GMEL" "Greater Melbourne" "2" "Victoria" 1604944102.73946 21105
20323.4160087 19738.95229269 37792 FALSE "1" "280" "280.1" "284" "21105" "Yarra Ranges" "211" "Melbourne - Outer East" "2GMEL" "Greater Melbourne" "2" "Victoria" 1604944102.73946 21105
22406.65156145 22843.93075388 37793 FALSE "1" "280" "280.1" "284" "21105" "Yarra Ranges" "211" "Melbourne - Outer East" "2GMEL" "Greater Melbourne" "2" "Victoria" 1604944102.73946 21105
23543.41759904 33804.84815479 37794 FALSE "1" "280" "280.1" "284" "21105" "Yarra Ranges" "211" "Melbourne - Outer East" "2GMEL" "Greater Melbourne" "2" "Victoria" 1604944102.73946 21105
25974.13374449 34267.39656798 37795 FALSE "1" "280" "280.1" "284" "21105" "Yarra Ranges" "211" "Melbourne - Outer East" "2GMEL" "Greater Melbourne" "2" "Victoria" 1604944102.73946 21105
26823.30050352 35792.04486362 37796 FALSE "1" "280" "280.1" "284" "21105" "Yarra Ranges" "211" "Melbourne - Outer East" "2GMEL" "Greater Melbourne" "2" "Victoria" 1604944102.73946 21105
28069.87468121 35887.1760517 37797 FALSE "1" "280" "280.1" "284" "21105" "Yarra Ranges" "211" "Melbourne - Outer East" "2GMEL" "Greater Melbourne" "2" "Victoria" 1604944102.73946 21105
28813.08519737 34912.05954043 37798 FALSE "1" "280" "280.1" "284" "21105" "Yarra Ranges" "211" "Melbourne - Outer East" "2GMEL" "Greater Melbourne" "2" "Victoria" 1604944102.73946 21105
30098.18106733 35081.34673551 37799 FALSE "1" "280" "280.1" "284" "21105" "Yarra Ranges" "211" "Melbourne - Outer East" "2GMEL" "Greater Melbourne" "2" "Victoria" 1604944102.73946 21105
29852.94725205 33701.17287337 37800 FALSE "1" "280" "280.1" "284" "21105" "Yarra Ranges" "211" "Melbourne - Outer East" "2GMEL" "Greater Melbourne" "2" "Victoria" 1604944102.73946 21105
32497.11887619 33253.43465441 37801 FALSE "1" "280" "280.1" "284" "21105" "Yarra Ranges" "211" "Melbourne - Outer East" "2GMEL" "Greater Melbourne" "2" "Victoria" 1604944102.73946 21105
32684.75278914 32381.42276717 37802 FALSE "1" "280" "280.1" "284" "21105" "Yarra Ranges" "211" "Melbourne - Outer East" "2GMEL" "Greater Melbourne" "2" "Victoria" 1604944102.73946 21105
36113.82048807 31704.07299274 37803 FALSE "1" "280" "280.1" "284" "21105" "Yarra Ranges" "211" "Melbourne - Outer East" "2GMEL" "Greater Melbourne" "2" "Victoria" 1604944102.73946 21105
35568.23133088 32567.49888683 37804 FALSE "1" "280" "280.1" "284" "21105" "Yarra Ranges" "211" "Melbourne - Outer East" "2GMEL" "Greater Melbourne" "2" "Victoria" 1604944102.73946 21105
36048.71531544 32563.54238556 37805 FALSE "1" "280" "280.1" "284" "21105" "Yarra Ranges" "211" "Melbourne - Outer East" "2GMEL" "Greater Melbourne" "2" "Victoria" 1604944102.73946 21105
37580.30778833 31691.36003148 37806 FALSE "1" "280" "280.1" "284" "21105" "Yarra Ranges" "211" "Melbourne - Outer East" "2GMEL" "Greater Melbourne" "2" "Victoria" 1604944102.73946 21105
38124.47870978 32447.62727982 37807 FALSE "1" "280" "280.1" "284" "21105" "Yarra Ranges" "211" "Melbourne - Outer East" "2GMEL" "Greater Melbourne" "2" "Victoria" 1604944102.73946 21105
40832.56874416 28404.47783164 37808 FALSE "1" "280" "280.1" "284" "21105" "Yarra Ranges" "211" "Melbourne - Outer East" "2GMEL" "Greater Melbourne" "2" "Victoria" 1604944102.73946 21105
42407.75982851 30833.9195367 37809 FALSE "1" "280" "280.1" "284" "21105" "Yarra Ranges" "211" "Melbourne - Outer East" "2GMEL" "Greater Melbourne" "2" "Victoria" 1604944102.73946 21105
43715.66525952 31432.116398 37810 FALSE "1" "280" "280.1" "284" "21105" "Yarra Ranges" "211" "Melbourne - Outer East" "2GMEL" "Greater Melbourne" "2" "Victoria" 1604944102.73946 21105
44386.57165216 30286.91508938 37811 FALSE "1" "280" "280.1" "284" "21105" "Yarra Ranges" "211" "Melbourne - Outer East" "2GMEL" "Greater Melbourne" "2" "Victoria" 1604944102.73946 21105
45761.41238177 30696.51459537 37812 FALSE "1" "280" "280.1" "284" "21105" "Yarra Ranges" "211" "Melbourne - Outer East" "2GMEL" "Greater Melbourne" "2" "Victoria" 1604944102.73946 21105
48298.57431204 28273.06948208 37813 FALSE "1" "280" "280.1" "284" "21105" "Yarra Ranges" "211" "Melbourne - Outer East" "2GMEL" "Greater Melbourne" "2" "Victoria" 1604944102.73946 21105
49377.88011152 25625.88168916 37814 FALSE "1" "280" "280.1" "284" "21105" "Yarra Ranges" "211" "Melbourne - Outer East" "2GMEL" "Greater Melbourne" "2" "Victoria" 1604944102.73946 21105
50835.78106295 24906.42983739 37815 FALSE "1" "280" "280.1" "284" "21105" "Yarra Ranges" "211" "Melbourne - Outer East" "2GMEL" "Greater Melbourne" "2" "Victoria" 1604944102.73946 21105
56286.79936699 28223.68241347 37816 FALSE "1" "280" "280.1" "284" "21105" "Yarra Ranges" "211" "Melbourne - Outer East" "2GMEL" "Greater Melbourne" "2" "Victoria" 1604944102.73946 21105
55697.83700386 29546.80547946 37817 FALSE "1" "280" "280.1" "284" "21105" "Yarra Ranges" "211" "Melbourne - Outer East" "2GMEL" "Greater Melbourne" "2" "Victoria" 1604944102.73946 21105
56521.55473373 31297.56382251 37818 FALSE "1" "280" "280.1" "284" "21105" "Yarra Ranges" "211" "Melbourne - Outer East" "2GMEL" "Greater Melbourne" "2" "Victoria" 1604944102.73946 21105
57956.75717858 30381.23205627 37819 FALSE "1" "280" "280.1" "284" "21105" "Yarra Ranges" "211" "Melbourne - Outer East" "2GMEL" "Greater Melbourne" "2" "Victoria" 1604944102.73946 21105
58751.71066587 26297.08479289 37820 FALSE "1" "280" "280.1" "284" "21105" "Yarra Ranges" "211" "Melbourne - Outer East" "2GMEL" "Greater Melbourne" "2" "Victoria" 1604944102.73946 21105
59516.97138116 25222.05860612 37821 FALSE "1" "280" "280.1" "284" "21105" "Yarra Ranges" "211" "Melbourne - Outer East" "2GMEL" "Greater Melbourne" "2" "Victoria" 1604944102.73946 21105
62896.79770089 24224.63800276 37822 FALSE "1" "280" "280.1" "284" "21105" "Yarra Ranges" "211" "Melbourne - Outer East" "2GMEL" "Greater Melbourne" "2" "Victoria" 1604944102.73946 21105
62261.57805476 23055.41251164 37823 FALSE "1" "280" "280.1" "284" "21105" "Yarra Ranges" "211" "Melbourne - Outer East" "2GMEL" "Greater Melbourne" "2" "Victoria" 1604944102.73946 21105
62842.07807385 20598.84901726 37824 FALSE "1" "280" "280.1" "284" "21105" "Yarra Ranges" "211" "Melbourne - Outer East" "2GMEL" "Greater Melbourne" "2" "Victoria" 1604944102.73946 21105
61854.15730734 21321.78837857 37825 FALSE "1" "280" "280.1" "284" "21105" "Yarra Ranges" "211" "Melbourne - Outer East" "2GMEL" "Greater Melbourne" "2" "Victoria" 1604944102.73946 21105
61100.87774033 20856.19822187 37826 FALSE "1" "280" "280.1" "284" "21105" "Yarra Ranges" "211" "Melbourne - Outer East" "2GMEL" "Greater Melbourne" "2" "Victoria" 1604944102.73946 21105
62716.43973299 17808.95513989 37827 FALSE "1" "280" "280.1" "284" "21105" "Yarra Ranges" "211" "Melbourne - Outer East" "2GMEL" "Greater Melbourne" "2" "Victoria" 1604944102.73946 21105
60533.36403688 15443.42078411 37828 FALSE "1" "280" "280.1" "284" "21105" "Yarra Ranges" "211" "Melbourne - Outer East" "2GMEL" "Greater Melbourne" "2" "Victoria" 1604944102.73946 21105
60667.78188296 14042.51313606 37829 FALSE "1" "280" "280.1" "284" "21105" "Yarra Ranges" "211" "Melbourne - Outer East" "2GMEL" "Greater Melbourne" "2" "Victoria" 1604944102.73946 21105
61694.36691109 14469.91286217 37830 FALSE "1" "280" "280.1" "284" "21105" "Yarra Ranges" "211" "Melbourne - Outer East" "2GMEL" "Greater Melbourne" "2" "Victoria" 1604944102.73946 21105
65744.39096351 10203.974009 37831 FALSE "1" "280" "280.1" "284" "21105" "Yarra Ranges" "211" "Melbourne - Outer East" "2GMEL" "Greater Melbourne" "2" "Victoria" 1604944102.73946 21105
68556.2344133 5336.25705535 37832 FALSE "1" "280" "280.1" "284" "21105" "Yarra Ranges" "211" "Melbourne - Outer East" "2GMEL" "Greater Melbourne" "2" "Victoria" 1604944102.73946 21105
67521.59322319 4537.48117667 37833 FALSE "1" "280" "280.1" "284" "21105" "Yarra Ranges" "211" "Melbourne - Outer East" "2GMEL" "Greater Melbourne" "2" "Victoria" 1604944102.73946 21105
65252.97497501 5520.70416328 37834 FALSE "1" "280" "280.1" "284" "21105" "Yarra Ranges" "211" "Melbourne - Outer East" "2GMEL" "Greater Melbourne" "2" "Victoria" 1604944102.73946 21105
64205.26235005 3947.03469034 37835 FALSE "1" "280" "280.1" "284" "21105" "Yarra Ranges" "211" "Melbourne - Outer East" "2GMEL" "Greater Melbourne" "2" "Victoria" 1604944102.73946 21105
62494.9291374 4481.45010984 37836 FALSE "1" "280" "280.1" "284" "21105" "Yarra Ranges" "211" "Melbourne - Outer East" "2GMEL" "Greater Melbourne" "2" "Victoria" 1604944102.73946 21105
61200.54740096 3642.55335743 37837 FALSE "1" "280" "280.1" "284" "21105" "Yarra Ranges" "211" "Melbourne - Outer East" "2GMEL" "Greater Melbourne" "2" "Victoria" 1604944102.73946 21105
61084.59699998 2385.76351611 37838 FALSE "1" "280" "280.1" "284" "21105" "Yarra Ranges" "211" "Melbourne - Outer East" "2GMEL" "Greater Melbourne" "2" "Victoria" 1604944102.73946 21105
62043.48648357 2339.52177127 37839 FALSE "1" "280" "280.1" "284" "21105" "Yarra Ranges" "211" "Melbourne - Outer East" "2GMEL" "Greater Melbourne" "2" "Victoria" 1604944102.73946 21105
62578.32795274 1280.94497194 37840 FALSE "1" "280" "280.1" "284" "21105" "Yarra Ranges" "211" "Melbourne - Outer East" "2GMEL" "Greater Melbourne" "2" "Victoria" 1604944102.73946 21105
62018.09843281 -424.48760361 37841 FALSE "1" "280" "280.1" "284" "21105" "Yarra Ranges" "211" "Melbourne - Outer East" "2GMEL" "Greater Melbourne" "2" "Victoria" 1604944102.73946 21105
63148.4443555 -1104.65703516 37842 FALSE "1" "280" "280.1" "284" "21105" "Yarra Ranges" "211" "Melbourne - Outer East" "2GMEL" "Greater Melbourne" "2" "Victoria" 1604944102.73946 21105
62545.43198838 -1844.32879917 37843 FALSE "1" "280" "280.1" "284" "21105" "Yarra Ranges" "211" "Melbourne - Outer East" "2GMEL" "Greater Melbourne" "2" "Victoria" 1604944102.73946 21105
61879.52070995 -1425.91519477 37844 FALSE "1" "280" "280.1" "284" "21105" "Yarra Ranges" "211" "Melbourne - Outer East" "2GMEL" "Greater Melbourne" "2" "Victoria" 1604944102.73946 21105
62055.15601813 -2513.84609052 37845 FALSE "1" "280" "280.1" "284" "21105" "Yarra Ranges" "211" "Melbourne - Outer East" "2GMEL" "Greater Melbourne" "2" "Victoria" 1604944102.73946 21105
60912.03209028 -3300.41629604 37846 FALSE "1" "280" "280.1" "284" "21105" "Yarra Ranges" "211" "Melbourne - Outer East" "2GMEL" "Greater Melbourne" "2" "Victoria" 1604944102.73946 21105
57951.74467239 -3756.20769575 37847 FALSE "1" "280" "280.1" "284" "21105" "Yarra Ranges" "211" "Melbourne - Outer East" "2GMEL" "Greater Melbourne" "2" "Victoria" 1604944102.73946 21105
58032.40450864 -5677.45522202 37848 FALSE "1" "280" "280.1" "284" "21105" "Yarra Ranges" "211" "Melbourne - Outer East" "2GMEL" "Greater Melbourne" "2" "Victoria" 1604944102.73946 21105
56976.33008406 -6574.07072169 37849 FALSE "1" "280" "280.1" "284" "21105" "Yarra Ranges" "211" "Melbourne - Outer East" "2GMEL" "Greater Melbourne" "2" "Victoria" 1604944102.73946 21105
55339.43367984 -6055.1500353 37850 FALSE "1" "280" "280.1" "284" "21105" "Yarra Ranges" "211" "Melbourne - Outer East" "2GMEL" "Greater Melbourne" "2" "Victoria" 1604944102.73946 21105
54676.741294 -4093.41883274 37851 FALSE "1" "280" "280.1" "284" "21105" "Yarra Ranges" "211" "Melbourne - Outer East" "2GMEL" "Greater Melbourne" "2" "Victoria" 1604944102.73946 21105
51628.31625799 -3582.61490406 37852 FALSE "1" "280" "280.1" "284" "21105" "Yarra Ranges" "211" "Melbourne - Outer East" "2GMEL" "Greater Melbourne" "2" "Victoria" 1604944102.73946 21105
51575.13082414 -4470.73245238 37853 FALSE "1" "280" "280.1" "284" "21105" "Yarra Ranges" "211" "Melbourne - Outer East" "2GMEL" "Greater Melbourne" "2" "Victoria" 1604944102.73946 21105
50183.62626702 -5071.58581716 37854 FALSE "1" "280" "280.1" "284" "21105" "Yarra Ranges" "211" "Melbourne - Outer East" "2GMEL" "Greater Melbourne" "2" "Victoria" 1604944102.73946 21105
50189.3841066 -6495.99587028 37855 FALSE "1" "280" "280.1" "284" "21105" "Yarra Ranges" "211" "Melbourne - Outer East" "2GMEL" "Greater Melbourne" "2" "Victoria" 1604944102.73946 21105
46241.08017557 -7628.41615739 37856 FALSE "1" "280" "280.1" "284" "21105" "Yarra Ranges" "211" "Melbourne - Outer East" "2GMEL" "Greater Melbourne" "2" "Victoria" 1604944102.73946 21105
46429.46930984 -6128.20239831 37857 FALSE "1" "280" "280.1" "284" "21105" "Yarra Ranges" "211" "Melbourne - Outer East" "2GMEL" "Greater Melbourne" "2" "Victoria" 1604944102.73946 21105
41254.29044494 -5430.63463458 37858 FALSE "1" "280" "280.1" "284" "21105" "Yarra Ranges" "211" "Melbourne - Outer East" "2GMEL" "Greater Melbourne" "2" "Victoria" 1604944102.73946 21105
39884.34883707 -2715.40474298 37859 FALSE "1" "280" "280.1" "284" "21105" "Yarra Ranges" "211" "Melbourne - Outer East" "2GMEL" "Greater Melbourne" "2" "Victoria" 1604944102.73946 21105
36884.62617456 -943.44996574 37860 FALSE "1" "280" "280.1" "284" "21105" "Yarra Ranges" "211" "Melbourne - Outer East" "2GMEL" "Greater Melbourne" "2" "Victoria" 1604944102.73946 21105
37553.35630988 -1597.85420047 37861 FALSE "1" "280" "280.1" "284" "21105" "Yarra Ranges" "211" "Melbourne - Outer East" "2GMEL" "Greater Melbourne" "2" "Victoria" 1604944102.73946 21105
37441.07275873 -4230.88463047 37862 FALSE "1" "280" "280.1" "284" "21105" "Yarra Ranges" "211" "Melbourne - Outer East" "2GMEL" "Greater Melbourne" "2" "Victoria" 1604944102.73946 21105
35858.6728004 -5609.97475291 37863 FALSE "1" "280" "280.1" "284" "21105" "Yarra Ranges" "211" "Melbourne - Outer East" "2GMEL" "Greater Melbourne" "2" "Victoria" 1604944102.73946 21105
32586.67505391 -5740.34088486 37864 FALSE "1" "280" "280.1" "284" "21105" "Yarra Ranges" "211" "Melbourne - Outer East" "2GMEL" "Greater Melbourne" "2" "Victoria" 1604944102.73946 21105
32244.1255464 -6947.42278116 37865 FALSE "1" "280" "280.1" "284" "21105" "Yarra Ranges" "211" "Melbourne - Outer East" "2GMEL" "Greater Melbourne" "2" "Victoria" 1604944102.73946 21105
30826.39675346 -3612.57438978 37866 FALSE "1" "280" "280.1" "284" "21105" "Yarra Ranges" "211" "Melbourne - Outer East" "2GMEL" "Greater Melbourne" "2" "Victoria" 1604944102.73946 21105
29934.31377818 -4968.86652973 37867 FALSE "1" "280" "280.1" "284" "21105" "Yarra Ranges" "211" "Melbourne - Outer East" "2GMEL" "Greater Melbourne" "2" "Victoria" 1604944102.73946 21105
29784.23023297 -7221.82614725 37868 FALSE "1" "280" "280.1" "284" "21105" "Yarra Ranges" "211" "Melbourne - Outer East" "2GMEL" "Greater Melbourne" "2" "Victoria" 1604944102.73946 21105
28886.94226079 -7098.10968173 37869 FALSE "1" "280" "280.1" "284" "21105" "Yarra Ranges" "211" "Melbourne - Outer East" "2GMEL" "Greater Melbourne" "2" "Victoria" 1604944102.73946 21105
26484.07878139 -9971.733085 37870 FALSE "1" "280" "280.1" "284" "21105" "Yarra Ranges" "211" "Melbourne - Outer East" "2GMEL" "Greater Melbourne" "2" "Victoria" 1604944102.73946 21105
24922.88697043 -9835.75939981 37871 FALSE "1" "280" "280.1" "284" "21105" "Yarra Ranges" "211" "Melbourne - Outer East" "2GMEL" "Greater Melbourne" "2" "Victoria" 1604944102.73946 21105
25308.60181847 -13467.44081058 37872 FALSE "1" "280" "280.1" "284" "21105" "Yarra Ranges" "211" "Melbourne - Outer East" "2GMEL" "Greater Melbourne" "2" "Victoria" 1604944102.73946 21105
24532.16970625 -13914.21899115 37873 FALSE "1" "280" "280.1" "284" "21105" "Yarra Ranges" "211" "Melbourne - Outer East" "2GMEL" "Greater Melbourne" "2" "Victoria" 1604944102.73946 21105
-25991.47817546 -4963.78265414 40218 FALSE "1" "294" "294.1" "296" "21305" "Wyndham" "213" "Melbourne - West" "2GMEL" "Greater Melbourne" "2" "Victoria" 544118627.682508 21305
-26450.25530635 -8164.18665145 40219 FALSE "1" "294" "294.1" "296" "21305" "Wyndham" "213" "Melbourne - West" "2GMEL" "Greater Melbourne" "2" "Victoria" 544118627.682508 21305
-32032.115818 -10400.11669175 40220 FALSE "1" "294" "294.1" "296" "21305" "Wyndham" "213" "Melbourne - West" "2GMEL" "Greater Melbourne" "2" "Victoria" 544118627.682508 21305
-39379.84064846 -16925.95740053 40221 FALSE "1" "294" "294.1" "296" "21305" "Wyndham" "213" "Melbourne - West" "2GMEL" "Greater Melbourne" "2" "Victoria" 544118627.682508 21305
-44653.40982443 -17264.6923981 40222 FALSE "1" "294" "294.1" "296" "21305" "Wyndham" "213" "Melbourne - West" "2GMEL" "Greater Melbourne" "2" "Victoria" 544118627.682508 21305
-46254.80504489 -16692.14830814 40223 FALSE "1" "294" "294.1" "296" "21305" "Wyndham" "213" "Melbourne - West" "2GMEL" "Greater Melbourne" "2" "Victoria" 544118627.682508 21305
