"long" "lat" "order" "hole" "piece" "id" "group" "ogc_fid" "state_code" "state_name" "country_co" "STE_CODE"
130958.35478507 206595.48894836 50980 FALSE "1" "7" "7.1" "8" "2" "Victoria" "au" 2
131709.7703486 206939.56912175 50981 FALSE "1" "7" "7.1" "8" "2" "Victoria" "au" 2
133831.84950522 206078.09333073 50982 FALSE "1" "7" "7.1" "8" "2" "Victoria" "au" 2
133863.08706715 207062.93138625 50983 FALSE "1" "7" "7.1" "8" "2" "Victoria" "au" 2
136426.05390588 207259.79521806 50984 FALSE "1" "7" "7.1" "8" "2" "Victoria" "au" 2
136979.63349152 206909.43293865 50985 FALSE "1" "7" "7.1" "8" "2" "Victoria" "au" 2
135978.92366959 205766.79667236 50986 FALSE "1" "7" "7.1" "8" "2" "Victoria" "au" 2
136545.83296222 204636.04386768 50987 FALSE "1" "7" "7.1" "8" "2" "Victoria" "au" 2
139823.62644333 203335.11624005 50988 FALSE "1" "7" "7.1" "8" "2" "Victoria" "au" 2
139750.71503391 202663.50300344 50989 FALSE "1" "7" "7.1" "8" "2" "Victoria" "au" 2
140506.44708377 202574.63985036 50990 FALSE "1" "7" "7.1" "8" "2" "Victoria" "au" 2
139756.81386417 202151.13757777 50991 FALSE "1" "7" "7.1" "8" "2" "Victoria" "au" 2
140253.17662924 201272.86874416 50992 FALSE "1" "7" "7.1" "8" "2" "Victoria" "au" 2
142441.88994243 201667.9021882 50993 FALSE "1" "7" "7.1" "8" "2" "Victoria" "au" 2
141994.94999494 200984.36975117 50994 FALSE "1" "7" "7.1" "8" "2" "Victoria" "au" 2
142915.00996361 199639.97500745 50995 FALSE "1" "7" "7.1" "8" "2" "Victoria" "au" 2
143754.74451775 200321.26100696 50996 FALSE "1" "7" "7.1" "8" "2" "Victoria" "au" 2
143275.02777412 200758.56587543 50997 FALSE "1" "7" "7.1" "8" "2" "Victoria" "au" 2
144845.57374616 200102.76145086 50998 FALSE "1" "7" "7.1" "8" "2" "Victoria" "au" 2
145014.38740187 200842.2548937 50999 FALSE "1" "7" "7.1" "8" "2" "Victoria" "au" 2
147077.21603128 201441.79999268 51000 FALSE "1" "7" "7.1" "8" "2" "Victoria" "au" 2
146895.78479209 199113.84241392 51001 FALSE "1" "7" "7.1" "8" "2" "Victoria" "au" 2
148961.26868105 199368.7507519 51002 FALSE "1" "7" "7.1" "8" "2" "Victoria" "au" 2
148647.81814744 197246.84262757 51003 FALSE "1" "7" "7.1" "8" "2" "Victoria" "au" 2
149789.18155041 198294.31704785 51004 FALSE "1" "7" "7.1" "8" "2" "Victoria" "au" 2
149819.62057897 197422.0547195 51005 FALSE "1" "7" "7.1" "8" "2" "Victoria" "au" 2
152814.98133171 196746.50469654 51006 FALSE "1" "7" "7.1" "8" "2" "Victoria" "au" 2
152682.56895905 197480.70487709 51007 FALSE "1" "7" "7.1" "8" "2" "Victoria" "au" 2
153533.03386481 197837.85589135 51008 FALSE "1" "7" "7.1" "8" "2" "Victoria" "au" 2
154809.85220999 196412.24315602 51009 FALSE "1" "7" "7.1" "8" "2" "Victoria" "au" 2
154609.7308021 195689.42035199 51010 FALSE "1" "7" "7.1" "8" "2" "Victoria" "au" 2
155449.20347298 196066.4576885 51011 FALSE "1" "7" "7.1" "8" "2" "Victoria" "au" 2
155367.5396713 194083.40528859 51012 FALSE "1" "7" "7.1" "8" "2" "Victoria" "au" 2
156432.24320173 194802.74775632 51013 FALSE "1" "7" "7.1" "8" "2" "Victoria" "au" 2
158269.44341784 194453.942569 51014 FALSE "1" "7" "7.1" "8" "2" "Victoria" "au" 2
158957.42078393 195755.24093088 51015 FALSE "1" "7" "7.1" "8" "2" "Victoria" "au" 2
159714.97244384 195675.20018043 51016 FALSE "1" "7" "7.1" "8" "2" "Victoria" "au" 2
160371.91531018 194126.42403287 51017 FALSE "1" "7" "7.1" "8" "2" "Victoria" "au" 2
162751.10716871 194368.65235694 51018 FALSE "1" "7" "7.1" "8" "2" "Victoria" "au" 2
162773.59359945 191444.3606855 51019 FALSE "1" "7" "7.1" "8" "2" "Victoria" "au" 2
164247.13887505 191746.46127083 51020 FALSE "1" "7" "7.1" "8" "2" "Victoria" "au" 2
164517.65292072 192977.69170197 51021 FALSE "1" "7" "7.1" "8" "2" "Victoria" "au" 2
166000.25415449 190861.32709782 51022 FALSE "1" "7" "7.1" "8" "2" "Victoria" "au" 2
166803.11390913 191423.48474512 51023 FALSE "1" "7" "7.1" "8" "2" "Victoria" "au" 2
167262.03284805 195048.09053488 51024 FALSE "1" "7" "7.1" "8" "2" "Victoria" "au" 2
168673.62040596 194571.18740677 51025 FALSE "1" "7" "7.1" "8" "2" "Victoria" "au" 2
169430.75980091 193139.61489581 51026 FALSE "1" "7" "7.1" "8" "2" "Victoria" "au" 2
171809.97038743 194330.51293801 51027 FALSE "1" "7" "7.1" "8" "2" "Victoria" "au" 2
171703.85616502 193734.95688954 51028 FALSE "1" "7" "7.1" "8" "2" "Victoria" "au" 2
172596.18882558 193641.59325728 51029 FALSE "1" "7" "7.1" "8" "2" "Victoria" "au" 2
172307.25016984 191990.47364426 51030 FALSE "1" "7" "7.1" "8" "2" "Victoria" "au" 2
173155.74785734 192509.54087872 51031 FALSE "1" "7" "7.1" "8" "2" "Victoria" "au" 2
174145.36417038 190786.34820315 51032 FALSE "1" "7" "7.1" "8" "2" "Victoria" "au" 2
174908.35229571 191985.08993551 51033 FALSE "1" "7" "7.1" "8" "2" "Victoria" "au" 2
175856.72380249 191568.95675483 51034 FALSE "1" "7" "7.1" "8" "2" "Victoria" "au" 2
176747.03284344 196183.73439088 51035 FALSE "1" "7" "7.1" "8" "2" "Victoria" "au" 2
179361.42252668 198010.25693149 51036 FALSE "1" "7" "7.1" "8" "2" "Victoria" "au" 2
179808.07748402 197614.18699939 51037 FALSE "1" "7" "7.1" "8" "2" "Victoria" "au" 2
179480.12100351 198603.386404 51038 FALSE "1" "7" "7.1" "8" "2" "Victoria" "au" 2
179962.06295522 198268.98499661 51039 FALSE "1" "7" "7.1" "8" "2" "Victoria" "au" 2
180598.52350221 199802.54526061 51040 FALSE "1" "7" "7.1" "8" "2" "Victoria" "au" 2
179567.21025148 200401.48025492 51041 FALSE "1" "7" "7.1" "8" "2" "Victoria" "au" 2
180197.50469003 200550.22910598 51042 FALSE "1" "7" "7.1" "8" "2" "Victoria" "au" 2
180092.73353632 201703.85019064 51043 FALSE "1" "7" "7.1" "8" "2" "Victoria" "au" 2
180875.0619905 201617.61721954 51044 FALSE "1" "7" "7.1" "8" "2" "Victoria" "au" 2
180141.75730402 202322.04708084 51045 FALSE "1" "7" "7.1" "8" "2" "Victoria" "au" 2
180781.00485503 202254.3001125 51046 FALSE "1" "7" "7.1" "8" "2" "Victoria" "au" 2
181142.21997688 202045.792088 51047 FALSE "1" "7" "7.1" "8" "2" "Victoria" "au" 2
180942.7547514 202907.48335478 51048 FALSE "1" "7" "7.1" "8" "2" "Victoria" "au" 2
181789.44188042 202578.02743268 51049 FALSE "1" "7" "7.1" "8" "2" "Victoria" "au" 2
181412.66516849 203331.14690924 51050 FALSE "1" "7" "7.1" "8" "2" "Victoria" "au" 2
182457.85120054 204022.77316545 51051 FALSE "1" "7" "7.1" "8" "2" "Victoria" "au" 2
182767.29531634 201401.70892197 51052 FALSE "1" "7" "7.1" "8" "2" "Victoria" "au" 2
184251.37512758 199181.40328642 51053 FALSE "1" "7" "7.1" "8" "2" "Victoria" "au" 2
186079.08392806 199916.30973503 51054 FALSE "1" "7" "7.1" "8" "2" "Victoria" "au" 2
189804.65726484 197689.34917446 51055 FALSE "1" "7" "7.1" "8" "2" "Victoria" "au" 2
193084.80163448 198911.7341296 51056 FALSE "1" "7" "7.1" "8" "2" "Victoria" "au" 2
196940.27249859 198719.81658119 51057 FALSE "1" "7" "7.1" "8" "2" "Victoria" "au" 2
200020.03805813 196257.38930001 51058 FALSE "1" "7" "7.1" "8" "2" "Victoria" "au" 2
203057.78957225 199434.2747383 51059 FALSE "1" "7" "7.1" "8" "2" "Victoria" "au" 2
202446.97403093 200889.43079014 51060 FALSE "1" "7" "7.1" "8" "2" "Victoria" "au" 2
203336.12766447 201861.65082103 51061 FALSE "1" "7" "7.1" "8" "2" "Victoria" "au" 2
203645.87984726 203915.05648951 51062 FALSE "1" "7" "7.1" "8" "2" "Victoria" "au" 2
205993.84366456 205961.71196495 51063 FALSE "1" "7" "7.1" "8" "2" "Victoria" "au" 2
206772.48513611 205812.2945292 51064 FALSE "1" "7" "7.1" "8" "2" "Victoria" "au" 2
206655.0963429 208509.84512319 51065 FALSE "1" "7" "7.1" "8" "2" "Victoria" "au" 2
207959.78108647 209119.98519574 51066 FALSE "1" "7" "7.1" "8" "2" "Victoria" "au" 2
212069.87031511 207099.74799194 51067 FALSE "1" "7" "7.1" "8" "2" "Victoria" "au" 2
213322.68725476 208920.38163833 51068 FALSE "1" "7" "7.1" "8" "2" "Victoria" "au" 2
214658.96044538 209048.70674307 51069 FALSE "1" "7" "7.1" "8" "2" "Victoria" "au" 2
214886.57385928 208317.52586725 51070 FALSE "1" "7" "7.1" "8" "2" "Victoria" "au" 2
216035.40159622 208919.53493711 51071 FALSE "1" "7" "7.1" "8" "2" "Victoria" "au" 2
217545.83101014 206787.47673783 51072 FALSE "1" "7" "7.1" "8" "2" "Victoria" "au" 2
218792.5998819 206653.72344715 51073 FALSE "1" "7" "7.1" "8" "2" "Victoria" "au" 2
217823.65038165 205230.56923034 51074 FALSE "1" "7" "7.1" "8" "2" "Victoria" "au" 2
218374.97305169 204043.34041693 51075 FALSE "1" "7" "7.1" "8" "2" "Victoria" "au" 2
221079.5110564 202070.03713466 51076 FALSE "1" "7" "7.1" "8" "2" "Victoria" "au" 2
224034.36127001 204155.04018379 51077 FALSE "1" "7" "7.1" "8" "2" "Victoria" "au" 2
221800.61152855 205562.08004544 51078 FALSE "1" "7" "7.1" "8" "2" "Victoria" "au" 2
220769.99664645 204906.54195941 51079 FALSE "1" "7" "7.1" "8" "2" "Victoria" "au" 2
220941.10909863 206465.42460141 51080 FALSE "1" "7" "7.1" "8" "2" "Victoria" "au" 2
224785.84745019 205778.27772064 51081 FALSE "1" "7" "7.1" "8" "2" "Victoria" "au" 2
225620.67238574 204728.55202614 51082 FALSE "1" "7" "7.1" "8" "2" "Victoria" "au" 2
228947.58409929 206531.59941743 51083 FALSE "1" "7" "7.1" "8" "2" "Victoria" "au" 2
229806.96100084 208297.62325775 51084 FALSE "1" "7" "7.1" "8" "2" "Victoria" "au" 2
232810.90371055 208392.96328645 51085 FALSE "1" "7" "7.1" "8" "2" "Victoria" "au" 2
235421.80101882 210088.93486439 51086 FALSE "1" "7" "7.1" "8" "2" "Victoria" "au" 2
236297.21144863 208180.78647179 51087 FALSE "1" "7" "7.1" "8" "2" "Victoria" "au" 2
238305.77691918 206907.35391678 51088 FALSE "1" "7" "7.1" "8" "2" "Victoria" "au" 2
241183.60061108 206565.34897147 51089 FALSE "1" "7" "7.1" "8" "2" "Victoria" "au" 2
240584.22607076 205993.59317893 51090 FALSE "1" "7" "7.1" "8" "2" "Victoria" "au" 2
241477.68266181 205474.13526411 51091 FALSE "1" "7" "7.1" "8" "2" "Victoria" "au" 2
244132.71763196 205795.94934827 51092 FALSE "1" "7" "7.1" "8" "2" "Victoria" "au" 2
245111.0025642 204137.59016817 51093 FALSE "1" "7" "7.1" "8" "2" "Victoria" "au" 2
250093.6218107 202745.72999486 51094 FALSE "1" "7" "7.1" "8" "2" "Victoria" "au" 2
250939.74078009 201522.72052306 51095 FALSE "1" "7" "7.1" "8" "2" "Victoria" "au" 2
252265.17004698 201699.94885199 51096 FALSE "1" "7" "7.1" "8" "2" "Victoria" "au" 2
252123.88242134 202464.20957162 51097 FALSE "1" "7" "7.1" "8" "2" "Victoria" "au" 2
253618.24191377 202179.02530855 51098 FALSE "1" "7" "7.1" "8" "2" "Victoria" "au" 2
253255.49613978 201492.37569062 51099 FALSE "1" "7" "7.1" "8" "2" "Victoria" "au" 2
253994.52241019 200389.98036268 51100 FALSE "1" "7" "7.1" "8" "2" "Victoria" "au" 2
253440.72659836 198695.90935979 51101 FALSE "1" "7" "7.1" "8" "2" "Victoria" "au" 2
255222.36737018 197681.07554346 51102 FALSE "1" "7" "7.1" "8" "2" "Victoria" "au" 2
254517.09407945 197652.45804406 51103 FALSE "1" "7" "7.1" "8" "2" "Victoria" "au" 2
254515.18462008 196899.06211252 51104 FALSE "1" "7" "7.1" "8" "2" "Victoria" "au" 2
255425.90286409 196300.88400275 51105 FALSE "1" "7" "7.1" "8" "2" "Victoria" "au" 2
257677.2033539 196975.28044704 51106 FALSE "1" "7" "7.1" "8" "2" "Victoria" "au" 2
258196.1863633 196306.86379154 51107 FALSE "1" "7" "7.1" "8" "2" "Victoria" "au" 2
259061.60786503 197208.81796187 51108 FALSE "1" "7" "7.1" "8" "2" "Victoria" "au" 2
258943.43697981 196344.72112124 51109 FALSE "1" "7" "7.1" "8" "2" "Victoria" "au" 2
259733.27060026 196994.64238487 51110 FALSE "1" "7" "7.1" "8" "2" "Victoria" "au" 2
260547.87259349 195603.3662354 51111 FALSE "1" "7" "7.1" "8" "2" "Victoria" "au" 2
261328.93056033 196286.18367729 51112 FALSE "1" "7" "7.1" "8" "2" "Victoria" "au" 2
260333.69120915 193841.08566428 51113 FALSE "1" "7" "7.1" "8" "2" "Victoria" "au" 2
260600.50579987 192434.03401209 51114 FALSE "1" "7" "7.1" "8" "2" "Victoria" "au" 2
259664.8641915 192815.12605405 51115 FALSE "1" "7" "7.1" "8" "2" "Victoria" "au" 2
259443.60932706 191867.20309173 51116 FALSE "1" "7" "7.1" "8" "2" "Victoria" "au" 2
261112.58147636 190465.1324398 51117 FALSE "1" "7" "7.1" "8" "2" "Victoria" "au" 2
260337.34007937 189088.76539579 51118 FALSE "1" "7" "7.1" "8" "2" "Victoria" "au" 2
260966.33744206 188551.39255005 51119 FALSE "1" "7" "7.1" "8" "2" "Victoria" "au" 2
260266.14851275 187977.51696069 51120 FALSE "1" "7" "7.1" "8" "2" "Victoria" "au" 2
261146.16514085 187608.74945137 51121 FALSE "1" "7" "7.1" "8" "2" "Victoria" "au" 2
261260.7802458 185860.7558133 51122 FALSE "1" "7" "7.1" "8" "2" "Victoria" "au" 2
264440.15645293 185682.91921977 51123 FALSE "1" "7" "7.1" "8" "2" "Victoria" "au" 2
264172.52311163 184386.71281193 51124 FALSE "1" "7" "7.1" "8" "2" "Victoria" "au" 2
263062.78026633 184317.8701 51125 FALSE "1" "7" "7.1" "8" "2" "Victoria" "au" 2
264101.72529165 183228.10353164 51126 FALSE "1" "7" "7.1" "8" "2" "Victoria" "au" 2
262888.68681523 181767.08968262 51127 FALSE "1" "7" "7.1" "8" "2" "Victoria" "au" 2
264478.10112718 178331.44224298 51128 FALSE "1" "7" "7.1" "8" "2" "Victoria" "au" 2
263117.48282317 176584.85115261 51129 FALSE "1" "7" "7.1" "8" "2" "Victoria" "au" 2
263872.10063402 175331.59685759 51130 FALSE "1" "7" "7.1" "8" "2" "Victoria" "au" 2
263283.73309728 173912.96699947 51131 FALSE "1" "7" "7.1" "8" "2" "Victoria" "au" 2
264127.12527451 172534.42411577 51132 FALSE "1" "7" "7.1" "8" "2" "Victoria" "au" 2
263579.05674964 171813.37434388 51133 FALSE "1" "7" "7.1" "8" "2" "Victoria" "au" 2
263607.04309977 169993.63921325 51134 FALSE "1" "7" "7.1" "8" "2" "Victoria" "au" 2
264172.68845938 169762.36210068 51135 FALSE "1" "7" "7.1" "8" "2" "Victoria" "au" 2
263706.14111027 168868.51988726 51136 FALSE "1" "7" "7.1" "8" "2" "Victoria" "au" 2
264463.2615573 168051.06603681 51137 FALSE "1" "7" "7.1" "8" "2" "Victoria" "au" 2
263624.63812887 166843.42887793 51138 FALSE "1" "7" "7.1" "8" "2" "Victoria" "au" 2
265742.40897457 165726.75464111 51139 FALSE "1" "7" "7.1" "8" "2" "Victoria" "au" 2
265035.59405104 165247.12502397 51140 FALSE "1" "7" "7.1" "8" "2" "Victoria" "au" 2
265394.77477755 164144.01424052 51141 FALSE "1" "7" "7.1" "8" "2" "Victoria" "au" 2
264725.16369873 161803.86292924 51142 FALSE "1" "7" "7.1" "8" "2" "Victoria" "au" 2
263690.49475892 160656.03646443 51143 FALSE "1" "7" "7.1" "8" "2" "Victoria" "au" 2
264417.71343724 160545.88286567 51144 FALSE "1" "7" "7.1" "8" "2" "Victoria" "au" 2
263586.7973992 157994.81711942 51145 FALSE "1" "7" "7.1" "8" "2" "Victoria" "au" 2
265397.88207898 156764.0219253 51146 FALSE "1" "7" "7.1" "8" "2" "Victoria" "au" 2
265507.6156107 155123.47718816 51147 FALSE "1" "7" "7.1" "8" "2" "Victoria" "au" 2
267309.6156262 154338.73227099 51148 FALSE "1" "7" "7.1" "8" "2" "Victoria" "au" 2
267863.93429135 151010.9073733 51149 FALSE "1" "7" "7.1" "8" "2" "Victoria" "au" 2
271143.0376105 149484.15592161 51150 FALSE "1" "7" "7.1" "8" "2" "Victoria" "au" 2
270583.85123748 147593.59917286 51151 FALSE "1" "7" "7.1" "8" "2" "Victoria" "au" 2
271229.23113091 147196.63694952 51152 FALSE "1" "7" "7.1" "8" "2" "Victoria" "au" 2
270405.42138612 146088.9127089 51153 FALSE "1" "7" "7.1" "8" "2" "Victoria" "au" 2
272288.81409037 142699.23823103 51154 FALSE "1" "7" "7.1" "8" "2" "Victoria" "au" 2
270813.9884516 139945.80106185 51155 FALSE "1" "7" "7.1" "8" "2" "Victoria" "au" 2
271569.61454589 138112.9803415 51156 FALSE "1" "7" "7.1" "8" "2" "Victoria" "au" 2
273129.2738304 139017.65373438 51157 FALSE "1" "7" "7.1" "8" "2" "Victoria" "au" 2
273969.1315381 136608.35170754 51158 FALSE "1" "7" "7.1" "8" "2" "Victoria" "au" 2
274769.55900041 137258.49154627 51159 FALSE "1" "7" "7.1" "8" "2" "Victoria" "au" 2
276614.70440309 136874.3024103 51160 FALSE "1" "7" "7.1" "8" "2" "Victoria" "au" 2
276602.71881425 135955.50841163 51161 FALSE "1" "7" "7.1" "8" "2" "Victoria" "au" 2
277997.44417316 135683.71477557 51162 FALSE "1" "7" "7.1" "8" "2" "Victoria" "au" 2
278992.8216837 134394.86923227 51163 FALSE "1" "7" "7.1" "8" "2" "Victoria" "au" 2
277620.45142527 132919.42632854 51164 FALSE "1" "7" "7.1" "8" "2" "Victoria" "au" 2
278647.31505873 133044.55545334 51165 FALSE "1" "7" "7.1" "8" "2" "Victoria" "au" 2
279093.44011106 132022.28945882 51166 FALSE "1" "7" "7.1" "8" "2" "Victoria" "au" 2
278232.42629566 128609.45750102 51167 FALSE "1" "7" "7.1" "8" "2" "Victoria" "au" 2
274349.62294307 121813.28122484 51168 FALSE "1" "7" "7.1" "8" "2" "Victoria" "au" 2
270738.54265029 119496.32550633 51169 FALSE "1" "7" "7.1" "8" "2" "Victoria" "au" 2
271261.45723706 119062.68415523 51170 FALSE "1" "7" "7.1" "8" "2" "Victoria" "au" 2
270856.02537817 117696.30869722 51171 FALSE "1" "7" "7.1" "8" "2" "Victoria" "au" 2
269748.62221372 117125.01931875 51172 FALSE "1" "7" "7.1" "8" "2" "Victoria" "au" 2
270238.73667443 116763.47792008 51173 FALSE "1" "7" "7.1" "8" "2" "Victoria" "au" 2
267632.26634122 113762.43994581 51174 FALSE "1" "7" "7.1" "8" "2" "Victoria" "au" 2
268558.12386731 112210.46163886 51175 FALSE "1" "7" "7.1" "8" "2" "Victoria" "au" 2
269545.45152455 111599.89444687 51176 FALSE "1" "7" "7.1" "8" "2" "Victoria" "au" 2
270170.18185538 112650.0873589 51177 FALSE "1" "7" "7.1" "8" "2" "Victoria" "au" 2
272861.96185857 113279.8928402 51178 FALSE "1" "7" "7.1" "8" "2" "Victoria" "au" 2
274887.01540458 112513.31379588 51179 FALSE "1" "7" "7.1" "8" "2" "Victoria" "au" 2
275113.29672987 111553.70015965 51180 FALSE "1" "7" "7.1" "8" "2" "Victoria" "au" 2
276257.87956548 112477.1561876 51181 FALSE "1" "7" "7.1" "8" "2" "Victoria" "au" 2
431329.05496347 27093.86741946 51182 FALSE "1" "7" "7.1" "8" "2" "Victoria" "au" 2
430167.68735549 25717.60170218 51183 FALSE "1" "7" "7.1" "8" "2" "Victoria" "au" 2
426613.48190361 24966.39936987 51184 FALSE "1" "7" "7.1" "8" "2" "Victoria" "au" 2
424912.65025306 23213.96956511 51185 FALSE "1" "7" "7.1" "8" "2" "Victoria" "au" 2
417215.52955911 23386.11261577 51186 FALSE "1" "7" "7.1" "8" "2" "Victoria" "au" 2
413210.42146443 22137.93407665 51187 FALSE "1" "7" "7.1" "8" "2" "Victoria" "au" 2
411899.85552342 21193.02405666 51188 FALSE "1" "7" "7.1" "8" "2" "Victoria" "au" 2
412252.46768641 20401.98889187 51189 FALSE "1" "7" "7.1" "8" "2" "Victoria" "au" 2
409833.16220769 19276.83103126 51190 FALSE "1" "7" "7.1" "8" "2" "Victoria" "au" 2
406665.6781505 12920.39250484 51191 FALSE "1" "7" "7.1" "8" "2" "Victoria" "au" 2
404421.37227983 10733.17166146 51192 FALSE "1" "7" "7.1" "8" "2" "Victoria" "au" 2
403860.51376583 8430.78757171 51193 FALSE "1" "7" "7.1" "8" "2" "Victoria" "au" 2
398415.86500302 6966.29083432 51194 FALSE "1" "7" "7.1" "8" "2" "Victoria" "au" 2
396963.02771039 5761.63904496 51195 FALSE "1" "7" "7.1" "8" "2" "Victoria" "au" 2
396445.16376286 4170.62879951 51196 FALSE "1" "7" "7.1" "8" "2" "Victoria" "au" 2
393848.83283966 4517.75510506 51197 FALSE "1" "7" "7.1" "8" "2" "Victoria" "au" 2
390183.26677967 3277.45508872 51198 FALSE "1" "7" "7.1" "8" "2" "Victoria" "au" 2
389320.20706398 2004.8841269 51199 FALSE "1" "7" "7.1" "8" "2" "Victoria" "au" 2
387579.23576881 1610.08732162 51200 FALSE "1" "7" "7.1" "8" "2" "Victoria" "au" 2
387380.04154059 -34.54245533 51201 FALSE "1" "7" "7.1" "8" "2" "Victoria" "au" 2
386407.9556078 -792.13366925 51202 FALSE "1" "7" "7.1" "8" "2" "Victoria" "au" 2
384405.88329368 -15.00689837 51203 FALSE "1" "7" "7.1" "8" "2" "Victoria" "au" 2
381642.75650023 -785.16466913 51204 FALSE "1" "7" "7.1" "8" "2" "Victoria" "au" 2
373654.0979532 -366.81169924 51205 FALSE "1" "7" "7.1" "8" "2" "Victoria" "au" 2
369375.99941915 -1347.36654623 51206 FALSE "1" "7" "7.1" "8" "2" "Victoria" "au" 2
367800.84650004 -3092.66039657 51207 FALSE "1" "7" "7.1" "8" "2" "Victoria" "au" 2
366936.56006808 -2461.97687 51208 FALSE "1" "7" "7.1" "8" "2" "Victoria" "au" 2
367029.25292904 -1449.18462699 51209 FALSE "1" "7" "7.1" "8" "2" "Victoria" "au" 2
365379.00481273 -391.40091891 51210 FALSE "1" "7" "7.1" "8" "2" "Victoria" "au" 2
354597.27995293 435.07529779 51211 FALSE "1" "7" "7.1" "8" "2" "Victoria" "au" 2
337136.59262253 711.13134952 51212 FALSE "1" "7" "7.1" "8" "2" "Victoria" "au" 2
333377.86394269 -87.38127498 51213 FALSE "1" "7" "7.1" "8" "2" "Victoria" "au" 2
326746.97769406 572.55159817 51214 FALSE "1" "7" "7.1" "8" "2" "Victoria" "au" 2
321452.94845608 -399.99511602 51215 FALSE "1" "7" "7.1" "8" "2" "Victoria" "au" 2
319487.67694174 -2369.83210434 51216 FALSE "1" "7" "7.1" "8" "2" "Victoria" "au" 2
318587.43700546 -1111.63328715 51217 FALSE "1" "7" "7.1" "8" "2" "Victoria" "au" 2
316309.1691257 -690.39662652 51218 FALSE "1" "7" "7.1" "8" "2" "Victoria" "au" 2
310601.95283931 -1226.54736946 51219 FALSE "1" "7" "7.1" "8" "2" "Victoria" "au" 2
294910.71030679 73.81337195 51220 FALSE "1" "7" "7.1" "8" "2" "Victoria" "au" 2
280905.62540839 -466.20805055 51221 FALSE "1" "7" "7.1" "8" "2" "Victoria" "au" 2
271101.56570686 -2432.13460359 51222 FALSE "1" "7" "7.1" "8" "2" "Victoria" "au" 2
250882.20886914 -8727.94322914 51223 FALSE "1" "7" "7.1" "8" "2" "Victoria" "au" 2
236277.13816487 -15100.72905593 51224 FALSE "1" "7" "7.1" "8" "2" "Victoria" "au" 2
223187.56263405 -23794.20517221 51225 FALSE "1" "7" "7.1" "8" "2" "Victoria" "au" 2
208300.01398212 -36162.39336558 51226 FALSE "1" "7" "7.1" "8" "2" "Victoria" "au" 2
171675.20475626 -71222.02954418 51227 FALSE "1" "7" "7.1" "8" "2" "Victoria" "au" 2
155263.74356762 -88603.9405389 51228 FALSE "1" "7" "7.1" "8" "2" "Victoria" "au" 2
155644.00020844 -87003.04341399 51229 FALSE "1" "7" "7.1" "8" "2" "Victoria" "au" 2
156773.41063686 -86690.59148725 51230 FALSE "1" "7" "7.1" "8" "2" "Victoria" "au" 2
156960.40518097 -85674.15337251 51231 FALSE "1" "7" "7.1" "8" "2" "Victoria" "au" 2
157957.98237732 -85387.03954767 51232 FALSE "1" "7" "7.1" "8" "2" "Victoria" "au" 2
159043.25364905 -84190.28421145 51233 FALSE "1" "7" "7.1" "8" "2" "Victoria" "au" 2
156932.54933695 -85477.36131226 51234 FALSE "1" "7" "7.1" "8" "2" "Victoria" "au" 2
156665.31362637 -86141.70906064 51235 FALSE "1" "7" "7.1" "8" "2" "Victoria" "au" 2
155593.53769008 -86362.90152327 51236 FALSE "1" "7" "7.1" "8" "2" "Victoria" "au" 2
155277.14625946 -85269.34052044 51237 FALSE "1" "7" "7.1" "8" "2" "Victoria" "au" 2
151918.87008089 -85230.15392502 51238 FALSE "1" "7" "7.1" "8" "2" "Victoria" "au" 2
151740.65823492 -86393.83246117 51239 FALSE "1" "7" "7.1" "8" "2" "Victoria" "au" 2
152547.63643186 -86083.95748007 51240 FALSE "1" "7" "7.1" "8" "2" "Victoria" "au" 2
155083.02875096 -86623.52036383 51241 FALSE "1" "7" "7.1" "8" "2" "Victoria" "au" 2
154852.08562681 -87690.7990668 51242 FALSE "1" "7" "7.1" "8" "2" "Victoria" "au" 2
149273.66096749 -90097.32422939 51243 FALSE "1" "7" "7.1" "8" "2" "Victoria" "au" 2
149723.52415304 -90045.11683617 51244 FALSE "1" "7" "7.1" "8" "2" "Victoria" "au" 2
149785.42126019 -90236.96854895 51245 FALSE "1" "7" "7.1" "8" "2" "Victoria" "au" 2
150010.64511613 -90144.24300219 51246 FALSE "1" "7" "7.1" "8" "2" "Victoria" "au" 2
149989.00927573 -90242.78987714 51247 FALSE "1" "7" "7.1" "8" "2" "Victoria" "au" 2
149721.71769421 -90275.19506946 51248 FALSE "1" "7" "7.1" "8" "2" "Victoria" "au" 2
149078.35563456 -90161.64478824 51249 FALSE "1" "7" "7.1" "8" "2" "Victoria" "au" 2
147453.51441239 -89585.96364501 51250 FALSE "1" "7" "7.1" "8" "2" "Victoria" "au" 2
147287.19098471 -88307.99384907 51251 FALSE "1" "7" "7.1" "8" "2" "Victoria" "au" 2
146773.28082392 -89732.46437278 51252 FALSE "1" "7" "7.1" "8" "2" "Victoria" "au" 2
146060.47270413 -89568.68684743 51253 FALSE "1" "7" "7.1" "8" "2" "Victoria" "au" 2
145076.36766048 -90134.23662466 51254 FALSE "1" "7" "7.1" "8" "2" "Victoria" "au" 2
145942.70512243 -90603.0245874 51255 FALSE "1" "7" "7.1" "8" "2" "Victoria" "au" 2
143940.58044435 -90385.20224781 51256 FALSE "1" "7" "7.1" "8" "2" "Victoria" "au" 2
142928.47873005 -91737.66274774 51257 FALSE "1" "7" "7.1" "8" "2" "Victoria" "au" 2
